file_name,num_jap_polys,num_gt_polys,num_matched_gt,mean_iou,median_iou,iou@0.3,iou@0.5,iou@0.7,mean_gt_coverage,mean_pred_coverage,mean_dice,error
pg_1.json,9,8,8,0.07003563293609293,0.020895205700854687,0.0,0.0,0.0,0.1506941835526628,0.10985708372987818,0.11982996449284868,
pg_2.json,16,12,12,0.10608376177174123,0.009681221236951398,0.08333333333333333,0.08333333333333333,0.0,0.14358158557459913,0.18081993176725322,0.1511503912683876,
pg_3.json,18,13,13,0.30188838244694605,0.31813498196805773,0.5384615384615384,0.15384615384615385,0.07692307692307693,0.46674519018495264,0.41712116116045694,0.4266207701586188,
pg_4.json,12,8,8,0.09296745191360434,0.025918048626806075,0.125,0.125,0.0,0.14370361403325158,0.18448841830499088,0.1369981259905121,
pg_5.json,13,12,12,0.10434051961936104,0.05195299783232933,0.08333333333333333,0.08333333333333333,0.0,0.26905116181438843,0.13917644977249824,0.16334977435874423,
pg_6.json,18,16,16,0.04780818334009278,0.00677119565850643,0.0,0.0,0.0,0.1290190478832895,0.07104714246754876,0.08291547171997364,
